,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
902,2/23/2015,Quarter4,finishing,Monday,7,0.7,5.13,N/A,960,0,0.0,0,0,8.0,0.356458333
903,2/24/2015,Quarter4,finishing,Tuesday,10,0.7,2.9,N/A,1800,0,0.0,0,0,15.0,0.902222222
904,2/24/2015,Quarter4,finishing,Tuesday,3,0.8,4.6,N/A,1440,0,0.0,0,0,12.0,0.811388889
905,2/24/2015,Quarter4,sweing,Tuesday,12,0.8,15.26,1062.0,4080,50,0.0,0,0,34.0,0.800401961
906,2/24/2015,Quarter4,sweing,Tuesday,5,0.8,30.1,450.0,7140,50,0.0,0,0,60.0,0.800137255
907,2/24/2015,Quarter4,sweing,Tuesday,4,0.8,30.1,901.0,6480,50,0.0,0,1,59.0,0.800071839
908,2/24/2015,Quarter4,finishing,Tuesday,8,0.7,4.6,N/A,960,0,0.0,0,0,8.0,0.791458333
909,2/24/2015,Quarter4,sweing,Tuesday,7,0.75,30.1,739.0,5640,45,0.0,0,1,59.0,0.750727326
910,2/24/2015,Quarter4,sweing,Tuesday,6,0.75,18.79,913.0,3360,45,0.0,0,0,33.0,0.75065101
911,2/24/2015,Quarter4,sweing,Tuesday,11,0.75,11.61,698.0,3360,34,0.0,0,2,57.0,0.750437269
912,2/24/2015,Quarter4,sweing,Tuesday,3,0.75,29.4,1172.0,5340,45,0.0,0,2,60.0,0.750176991
913,2/24/2015,Quarter4,finishing,Tuesday,6,0.75,2.9,N/A,1800,0,0.0,0,0,15.0,0.726933333
914,2/24/2015,Quarter4,finishing,Tuesday,9,0.7,2.9,N/A,1800,0,0.0,0,0,15.0,0.726933333
915,2/24/2015,Quarter4,sweing,Tuesday,2,0.7,30.33,408.0,1680,30,0.0,0,1,59.0,0.700623
916,2/24/2015,Quarter4,sweing,Tuesday,8,0.7,29.4,1079.0,4560,40,0.0,0,2,58.0,0.700518519
917,2/24/2015,Quarter4,sweing,Tuesday,9,0.7,18.79,1068.0,3000,30,0.0,0,1,52.0,0.700256795
918,2/24/2015,Quarter4,finishing,Tuesday,11,0.7,2.9,N/A,960,0,0.0,0,0,8.0,0.5046875
919,2/24/2015,Quarter4,sweing,Tuesday,10,0.7,21.25,1834.0,6360,0,0.0,0,1,53.0,0.471108491
920,2/24/2015,Quarter4,finishing,Tuesday,2,0.7,3.9,N/A,960,0,0.0,0,0,8.0,0.325
921,2/24/2015,Quarter4,sweing,Tuesday,1,0.6,22.53,708.0,5040,0,0.0,0,1,42.0,0.268214286
922,2/25/2015,Quarter4,sweing,Wednesday,9,0.75,18.79,1085.0,6240,56,0.0,0,1,52.0,0.970816667
923,2/25/2015,Quarter4,finishing,Wednesday,5,0.8,4.6,N/A,1080,0,0.0,0,0,9.0,0.902962963
924,2/25/2015,Quarter4,finishing,Wednesday,3,0.8,4.6,N/A,2400,0,0.0,0,0,20.0,0.900833333
925,2/25/2015,Quarter4,finishing,Wednesday,12,0.8,4.6,N/A,1800,0,0.0,0,0,15.0,0.899555556
926,2/25/2015,Quarter4,finishing,Wednesday,10,0.7,2.9,N/A,1200,0,0.0,0,0,10.0,0.845833333
927,2/25/2015,Quarter4,sweing,Wednesday,4,0.8,30.1,323.0,4080,50,0.0,0,1,59.0,0.800808642
928,2/25/2015,Quarter4,sweing,Wednesday,12,0.8,15.26,1053.0,4080,50,0.0,0,0,34.0,0.800401961
929,2/25/2015,Quarter4,sweing,Wednesday,7,0.8,30.1,786.0,7080,50,0.0,0,2,59.0,0.800115819
930,2/25/2015,Quarter4,sweing,Wednesday,6,0.75,18.79,1003.0,3960,45,0.0,0,1,33.0,0.75065101
931,2/25/2015,Quarter4,sweing,Wednesday,11,0.75,11.61,635.0,3360,45,0.0,0,0,57.0,0.750503571
932,2/25/2015,Quarter4,sweing,Wednesday,3,0.75,29.4,1283.0,6960,45,0.0,0,2,58.0,0.750206897
933,2/25/2015,Quarter4,sweing,Wednesday,8,0.7,29.4,847.0,6960,30,0.0,0,1,58.0,0.700362069
934,2/25/2015,Quarter4,sweing,Wednesday,2,0.7,30.33,361.0,3960,30,0.0,0,1,58.0,0.700069811
935,2/25/2015,Quarter4,sweing,Wednesday,10,0.7,21.82,1653.0,6240,0,0.0,0,2,52.0,0.700058333
936,2/25/2015,Quarter4,finishing,Wednesday,7,0.75,4.6,N/A,960,0,0.0,0,0,8.0,0.676666667
937,2/25/2015,Quarter4,finishing,Wednesday,8,0.7,4.6,N/A,960,0,0.0,0,0,8.0,0.658541667
938,2/25/2015,Quarter4,sweing,Wednesday,5,0.8,30.1,15.0,1200,49,0.0,0,1,59.0,0.598792339
939,2/25/2015,Quarter4,sweing,Wednesday,1,0.65,22.53,762.0,5040,0,0.0,0,1,42.0,0.581130952
940,2/25/2015,Quarter4,finishing,Wednesday,2,0.7,3.9,N/A,960,0,0.0,0,0,8.0,0.440375
941,2/25/2015,Quarter4,finishing,Wednesday,6,0.75,2.9,N/A,960,0,0.0,0,0,8.0,0.410833333
942,2/25/2015,Quarter4,finishing,Wednesday,9,0.7,2.9,N/A,960,0,0.0,0,0,8.0,0.410833333
943,2/26/2015,Quarter4,finishing,Thursday,3,0.8,4.6,N/A,6300,0,0.0,0,0,15.0,0.921703704
944,2/26/2015,Quarter4,finishing,Thursday,5,0.8,4.6,N/A,7560,0,0.0,0,0,18.0,0.921604938
945,2/26/2015,Quarter4,sweing,Thursday,7,0.8,30.1,694.0,4080,50,0.0,0,1,59.0,0.800808642
946,2/26/2015,Quarter4,sweing,Thursday,11,0.8,11.61,816.0,2820,50,0.0,0,2,57.0,0.800516667
947,2/26/2015,Quarter4,sweing,Thursday,12,0.8,15.26,1065.0,4080,63,0.0,0,0,34.0,0.800401961
948,2/26/2015,Quarter4,finishing,Thursday,1,0.5,3.94,N/A,3360,0,0.0,0,0,8.0,0.768847222
949,2/26/2015,Quarter4,sweing,Thursday,6,0.75,18.79,912.0,3960,45,0.0,0,0,33.0,0.75065101
950,2/26/2015,Quarter4,sweing,Thursday,3,0.75,29.4,1244.0,6840,45,0.0,0,2,57.0,0.750473684
951,2/26/2015,Quarter4,sweing,Thursday,9,0.75,18.79,1020.0,5640,45,0.0,0,1,52.0,0.750371895
952,2/26/2015,Quarter4,sweing,Thursday,8,0.75,29.4,916.0,6960,56,0.0,0,2,58.0,0.750206897
953,2/26/2015,Quarter4,sweing,Thursday,10,0.7,21.82,1591.0,3240,0,0.0,0,1,52.0,0.700251773
954,2/26/2015,Quarter4,sweing,Thursday,2,0.7,30.33,398.0,6960,0,0.0,0,1,58.0,0.66237931
955,2/26/2015,Quarter4,finishing,Thursday,12,0.8,4.6,N/A,3780,0,0.0,0,0,9.0,0.590617284
956,2/26/2015,Quarter4,finishing,Thursday,2,0.7,3.9,N/A,960,0,0.0,0,0,8.0,0.5565625
957,2/26/2015,Quarter4,sweing,Thursday,4,0.8,30.1,437.0,7080,32,0.0,0,2,59.0,0.495617514
958,2/26/2015,Quarter4,sweing,Thursday,5,0.35,27.48,413.0,6840,38,0.0,0,1,57.0,0.449964912
959,2/26/2015,Quarter4,finishing,Thursday,10,0.7,2.9,N/A,3360,0,0.0,0,0,8.0,0.410833333
960,2/26/2015,Quarter4,finishing,Thursday,9,0.75,2.9,N/A,960,0,0.0,0,0,8.0,0.4078125
961,2/26/2015,Quarter4,sweing,Thursday,1,0.35,26.66,1164.0,6600,23,0.0,0,2,55.0,0.378895152
962,2/26/2015,Quarter4,finishing,Thursday,8,0.75,4.6,N/A,3360,0,0.0,0,0,8.0,0.376597222
963,2/26/2015,Quarter4,finishing,Thursday,6,0.75,2.9,N/A,3360,0,0.0,0,0,8.0,0.271875
964,2/28/2015,Quarter4,finishing,Saturday,3,0.8,4.6,N/A,6300,0,0.0,0,0,15.0,0.921703704
965,2/28/2015,Quarter4,finishing,Saturday,5,0.8,4.6,N/A,7560,0,0.0,0,0,18.0,0.921604938
966,2/28/2015,Quarter4,sweing,Saturday,11,0.8,11.61,954.0,0,50,0.0,0,2,58.0,0.800779018
967,2/28/2015,Quarter4,sweing,Saturday,12,0.8,15.26,1194.0,1700,62,0.0,0,0,34.0,0.800260821
968,2/28/2015,Quarter4,sweing,Saturday,7,0.8,30.1,644.0,840,38,0.0,0,1,59.0,0.799982853
969,2/28/2015,Quarter4,finishing,Saturday,1,0.5,3.94,N/A,3360,0,0.0,0,0,8.0,0.768847222
970,2/28/2015,Quarter4,sweing,Saturday,3,0.75,29.4,1144.0,4440,45,0.0,0,2,57.0,0.750716981
971,2/28/2015,Quarter4,sweing,Saturday,6,0.75,18.79,1012.0,3960,45,0.0,0,0,33.0,0.75065101
972,2/28/2015,Quarter4,sweing,Saturday,8,0.75,29.4,792.0,4560,56,0.0,0,2,58.0,0.750425926
973,2/28/2015,Quarter4,sweing,Saturday,9,0.75,18.79,841.0,6240,45,0.0,0,1,52.0,0.750395513
974,2/28/2015,Quarter4,sweing,Saturday,10,0.7,21.82,1448.0,6120,40,0.0,0,1,51.0,0.700236601
975,2/28/2015,Quarter4,sweing,Saturday,2,0.7,30.33,512.0,4560,0,0.0,0,1,58.0,0.700211111
976,2/28/2015,Quarter4,finishing,Saturday,12,0.8,4.6,N/A,3780,0,0.0,0,0,9.0,0.590617284
977,2/28/2015,Quarter4,finishing,Saturday,2,0.7,3.9,N/A,960,0,0.0,0,0,8.0,0.5565625
978,2/28/2015,Quarter4,sweing,Saturday,5,0.5,27.48,609.0,6840,30,0.0,0,1,57.0,0.550403509
979,2/28/2015,Quarter4,sweing,Saturday,1,0.5,26.66,1448.0,6840,30,0.0,0,2,57.0,0.550349708
980,2/28/2015,Quarter4,sweing,Saturday,4,0.5,26.66,556.0,6960,23,0.0,0,2,58.0,0.500258046
981,2/28/2015,Quarter4,finishing,Saturday,10,0.7,2.9,N/A,3360,0,0.0,0,0,8.0,0.410833333
982,2/28/2015,Quarter4,finishing,Saturday,9,0.75,2.9,N/A,960,0,0.0,0,0,8.0,0.4078125
983,2/28/2015,Quarter4,finishing,Saturday,8,0.75,4.6,N/A,3360,0,0.0,0,0,8.0,0.376597222
984,2/28/2015,Quarter4,finishing,Saturday,6,0.75,2.9,N/A,3360,0,0.0,0,0,8.0,0.271875
985,3/1/2015,Quarter1,finishing,Sunday,3,0.8,4.6,N/A,10500,0,0.0,0,0,25.0,0.936355556
986,3/1/2015,Quarter1,finishing,Sunday,8,0.75,4.6,N/A,3360,0,0.0,0,0,8.0,0.813611111
987,3/1/2015,Quarter1,sweing,Sunday,12,0.8,15.26,1106.0,4080,63,0.0,0,0,34.0,0.800401961
988,3/1/2015,Quarter1,sweing,Sunday,8,0.75,29.4,622.0,6240,56,0.0,0,0,57.0,0.75075
989,3/1/2015,Quarter1,sweing,Sunday,6,0.75,18.79,1193.0,3960,45,0.0,0,0,33.0,0.75065101
990,3/1/2015,Quarter1,sweing,Sunday,3,0.75,29.4,1143.0,6840,45,0.0,0,0,57.0,0.750473684
991,3/1/2015,Quarter1,sweing,Sunday,9,0.75,18.79,895.0,6240,34,0.0,0,0,52.0,0.750395513
992,3/1/2015,Quarter1,sweing,Sunday,5,0.6,27.48,549.0,6720,38,0.0,0,0,56.0,0.707446429
993,3/1/2015,Quarter1,sweing,Sunday,10,0.7,21.82,1393.0,5640,30,0.0,0,0,52.0,0.700236601
994,3/1/2015,Quarter1,sweing,Sunday,1,0.6,26.66,1578.0,6840,38,0.0,0,0,57.0,0.700019883
995,3/1/2015,Quarter1,sweing,Sunday,2,0.7,30.33,254.0,1800,0,0.0,0,0,58.0,0.683550607
996,3/1/2015,Quarter1,sweing,Sunday,11,0.8,11.61,347.0,0,50,4.0,20,0,57.0,0.682433036
997,3/1/2015,Quarter1,finishing,Sunday,4,0.6,3.94,N/A,960,0,0.0,0,0,8.0,0.673083333
998,3/1/2015,Quarter1,finishing,Sunday,10,0.7,2.9,N/A,3360,0,0.0,0,0,8.0,0.664583333
999,3/1/2015,Quarter1,sweing,Sunday,4,0.6,26.66,692.0,6840,23,0.0,0,0,57.0,0.600239766
1000,3/1/2015,Quarter1,finishing,Sunday,2,0.7,3.9,N/A,960,0,0.0,0,0,8.0,0.585
1001,3/1/2015,Quarter1,sweing,Sunday,7,0.8,30.1,934.0,6960,0,3.5,15,0,58.0,0.579511494
1002,3/1/2015,Quarter1,finishing,Sunday,1,0.6,3.94,N/A,3360,0,0.0,0,0,8.0,0.448722222
1003,3/1/2015,Quarter1,finishing,Sunday,9,0.75,2.9,N/A,960,0,0.0,0,0,8.0,0.447083333
1004,3/1/2015,Quarter1,finishing,Sunday,7,0.8,4.6,N/A,3360,0,0.0,0,0,8.0,0.350416667
1005,3/2/2015,Quarter1,finishing,Monday,2,0.7,3.9,N/A,1200,0,0.0,0,0,10.0,0.92885
1006,3/2/2015,Quarter1,finishing,Monday,3,0.8,4.6,N/A,10080,0,0.0,0,0,24.0,0.86037037
1007,3/2/2015,Quarter1,finishing,Monday,4,0.65,3.94,N/A,960,0,0.0,0,0,8.0,0.806879167
1008,3/2/2015,Quarter1,sweing,Monday,1,0.65,26.66,1527.0,6840,65,0.0,0,0,57.0,0.800579532
1009,3/2/2015,Quarter1,sweing,Monday,12,0.8,15.26,1035.0,4080,63,0.0,0,0,34.0,0.800401961
1010,3/2/2015,Quarter1,finishing,Monday,9,0.75,2.9,N/A,1200,0,0.0,0,0,10.0,0.8004
1011,3/2/2015,Quarter1,sweing,Monday,11,0.8,11.61,632.0,0,50,0.0,0,0,57.0,0.800309211
1012,3/2/2015,Quarter1,sweing,Monday,3,0.8,29.4,1231.0,4680,50,0.0,0,0,57.0,0.800149813
1013,3/2/2015,Quarter1,sweing,Monday,7,0.8,30.1,616.0,7080,0,0.0,0,0,59.0,0.800115819
1014,3/2/2015,Quarter1,finishing,Monday,8,0.75,4.6,N/A,3360,0,0.0,0,0,8.0,0.773333333
1015,3/2/2015,Quarter1,sweing,Monday,6,0.75,18.79,947.0,2880,34,0.0,0,0,33.0,0.750797009
1016,3/2/2015,Quarter1,sweing,Monday,8,0.75,29.4,551.0,6840,45,0.0,0,0,57.0,0.750473684
1017,3/2/2015,Quarter1,sweing,Monday,9,0.75,18.79,935.0,6240,45,0.0,0,0,52.0,0.750395513
1018,3/2/2015,Quarter1,sweing,Monday,4,0.65,26.66,832.0,6780,55,0.0,0,0,57.0,0.750254867
1019,3/2/2015,Quarter1,sweing,Monday,5,0.65,27.48,544.0,6720,34,0.0,0,0,56.0,0.700903571
1020,3/2/2015,Quarter1,sweing,Monday,10,0.7,21.82,1511.0,3600,30,0.0,0,0,51.0,0.70013604
1021,3/2/2015,Quarter1,finishing,Monday,10,0.7,2.9,N/A,3360,0,0.0,0,0,8.0,0.632361111
1022,3/2/2015,Quarter1,finishing,Monday,12,0.8,4.6,N/A,3780,0,0.0,0,0,9.0,0.607654321
1023,3/2/2015,Quarter1,finishing,Monday,1,0.65,3.94,N/A,3360,0,0.0,0,0,8.0,0.537919444
1024,3/2/2015,Quarter1,finishing,Monday,7,0.8,4.6,N/A,3360,0,0.0,0,0,8.0,0.342361111
1025,3/3/2015,Quarter1,finishing,Tuesday,7,0.8,4.6,N/A,4200,0,0.0,0,0,10.0,0.999533333
1026,3/3/2015,Quarter1,finishing,Tuesday,3,0.8,4.6,N/A,6300,0,0.0,0,0,15.0,0.902962963
1027,3/3/2015,Quarter1,sweing,Tuesday,11,0.8,11.41,601.0,0,50,0.0,0,0,56.0,0.800701754
1028,3/3/2015,Quarter1,sweing,Tuesday,1,0.7,26.66,1562.0,6960,60,0.0,0,0,58.0,0.800566092
1029,3/3/2015,Quarter1,sweing,Tuesday,12,0.8,15.26,983.0,4080,50,0.0,0,0,34.0,0.800401961
1030,3/3/2015,Quarter1,sweing,Tuesday,3,0.8,29.4,1156.0,6840,50,0.0,0,0,57.0,0.800333333
1031,3/3/2015,Quarter1,sweing,Tuesday,7,0.8,30.1,29.0,7080,50,0.0,0,0,59.0,0.800115819
1032,3/3/2015,Quarter1,sweing,Tuesday,4,0.7,26.66,950.0,6960,50,0.0,0,0,58.0,0.750770115
1033,3/3/2015,Quarter1,sweing,Tuesday,8,0.75,29.4,534.0,6840,56,0.0,0,0,57.0,0.750473684
1034,3/3/2015,Quarter1,sweing,Tuesday,9,0.75,18.79,1096.0,6240,34,0.0,0,0,52.0,0.750395513
1035,3/3/2015,Quarter1,sweing,Tuesday,6,0.75,20.2,402.0,3120,45,0.0,0,0,33.0,0.750212553
1036,3/3/2015,Quarter1,finishing,Tuesday,8,0.75,4.6,N/A,3360,0,0.0,0,0,8.0,0.702777778
1037,3/3/2015,Quarter1,sweing,Tuesday,5,0.7,27.48,573.0,6840,30,0.0,0,0,57.0,0.700659649
1038,3/3/2015,Quarter1,sweing,Tuesday,10,0.7,21.82,1313.0,5040,30,0.0,0,0,51.0,0.699984417
1039,3/3/2015,Quarter1,finishing,Tuesday,12,0.8,4.6,N/A,3780,0,0.0,0,0,9.0,0.636049383
1040,3/3/2015,Quarter1,finishing,Tuesday,2,0.4,3.9,N/A,6300,0,0.0,0,0,15.0,0.567377778
1041,3/3/2015,Quarter1,finishing,Tuesday,1,0.7,3.94,N/A,3360,0,0.0,0,0,8.0,0.555430556
1042,3/3/2015,Quarter1,finishing,Tuesday,4,0.7,3.94,N/A,3360,0,0.0,0,0,8.0,0.555430556
1043,3/3/2015,Quarter1,finishing,Tuesday,10,0.7,2.9,N/A,3360,0,0.0,0,0,8.0,0.463194444
1044,3/3/2015,Quarter1,finishing,Tuesday,5,0.7,4.6,N/A,3360,0,0.0,0,0,8.0,0.354444444
1045,3/3/2015,Quarter1,finishing,Tuesday,6,0.75,2.9,N/A,3360,0,0.0,0,0,8.0,0.309333333
1046,3/3/2015,Quarter1,sweing,Tuesday,2,0.4,15.28,157.0,5400,0,6.5,30,1,45.0,0.30277037
1047,3/4/2015,Quarter1,finishing,Wednesday,3,0.8,4.6,N/A,1200,0,0.0,0,0,10.0,0.939166667
1048,3/4/2015,Quarter1,finishing,Wednesday,8,0.8,4.6,N/A,960,0,0.0,0,0,8.0,0.930416667
1049,3/4/2015,Quarter1,finishing,Wednesday,12,0.8,4.6,N/A,1080,0,0.0,0,0,9.0,0.885925926
1050,3/4/2015,Quarter1,finishing,Wednesday,9,0.75,2.9,N/A,960,0,0.0,0,0,8.0,0.83375
1051,3/4/2015,Quarter1,finishing,Wednesday,1,0.7,3.94,N/A,960,0,0.0,0,0,8.0,0.806879167
1052,3/4/2015,Quarter1,finishing,Wednesday,4,0.7,3.94,N/A,960,0,0.0,0,0,8.0,0.806058333
1053,3/4/2015,Quarter1,sweing,Wednesday,11,0.8,11.41,433.0,0,38,0.0,0,0,56.0,0.800701754
1054,3/4/2015,Quarter1,sweing,Wednesday,12,0.8,15.26,961.0,4080,50,0.0,0,0,34.0,0.800401961
1055,3/4/2015,Quarter1,sweing,Wednesday,3,0.8,29.4,1169.0,6840,63,0.0,0,0,57.0,0.800333333
1056,3/4/2015,Quarter1,sweing,Wednesday,7,0.8,30.1,874.0,3960,50,0.0,0,0,59.0,0.800055762
1057,3/4/2015,Quarter1,sweing,Wednesday,4,0.7,26.82,1028.0,6960,60,0.0,0,0,58.0,0.799975862
1058,3/4/2015,Quarter1,sweing,Wednesday,1,0.7,26.82,1772.0,6960,50,0.0,0,0,58.0,0.750651724
1059,3/4/2015,Quarter1,sweing,Wednesday,9,0.75,18.79,1206.0,6240,34,0.0,0,0,52.0,0.750395513
1060,3/4/2015,Quarter1,sweing,Wednesday,5,0.7,27.48,586.0,6960,40,0.0,0,0,58.0,0.700424138
1061,3/4/2015,Quarter1,sweing,Wednesday,10,0.7,21.82,1334.0,5760,30,0.0,0,0,53.0,0.700058333
1062,3/4/2015,Quarter1,finishing,Wednesday,7,0.8,4.6,N/A,8400,0,0.0,0,0,20.0,0.684888889
1063,3/4/2015,Quarter1,finishing,Wednesday,5,0.7,4.6,N/A,960,0,0.0,0,0,8.0,0.592083333
1064,3/4/2015,Quarter1,finishing,Wednesday,2,0.5,3.9,N/A,960,0,0.0,0,0,8.0,0.5403125
1065,3/4/2015,Quarter1,sweing,Wednesday,8,0.8,29.4,30.0,6840,0,0.0,0,0,57.0,0.433263158
1066,3/4/2015,Quarter1,sweing,Wednesday,2,0.5,15.28,261.0,5520,0,0.0,0,1,46.0,0.404144928
1067,3/4/2015,Quarter1,sweing,Wednesday,6,0.75,18.79,52.0,3960,0,0.0,0,0,33.0,0.332146465
1068,3/5/2015,Quarter1,finishing,Thursday,8,0.8,4.6,N/A,2640,0,0.0,0,0,22.0,0.980984848
1069,3/5/2015,Quarter1,finishing,Thursday,2,0.6,3.9,N/A,960,0,0.0,0,0,8.0,0.950625
1070,3/5/2015,Quarter1,finishing,Thursday,11,0.8,2.9,N/A,1200,0,0.0,0,0,10.0,0.927291667
1071,3/5/2015,Quarter1,finishing,Thursday,12,0.8,4.6,N/A,1080,0,0.0,0,0,9.0,0.868888889
1072,3/5/2015,Quarter1,finishing,Thursday,1,0.7,3.94,N/A,960,0,0.0,0,0,8.0,0.812625
1073,3/5/2015,Quarter1,finishing,Thursday,4,0.7,3.94,N/A,960,0,0.0,0,0,8.0,0.812625
1074,3/5/2015,Quarter1,finishing,Thursday,3,0.8,4.6,N/A,1800,0,0.0,0,0,15.0,0.810111111
1075,3/5/2015,Quarter1,sweing,Thursday,11,0.8,11.41,455.0,3420,50,0.0,0,0,56.0,0.800701754
1076,3/5/2015,Quarter1,sweing,Thursday,3,0.8,29.4,797.0,1800,63,0.0,0,0,57.0,0.800534979
1077,3/5/2015,Quarter1,sweing,Thursday,12,0.8,15.26,959.0,4080,50,0.0,0,0,34.0,0.800401961
1078,3/5/2015,Quarter1,sweing,Thursday,1,0.7,26.82,1373.0,6960,50,0.0,0,0,58.0,0.750651724
1079,3/5/2015,Quarter1,sweing,Thursday,9,0.75,18.79,1228.0,6240,45,0.0,0,0,52.0,0.750395513
1080,3/5/2015,Quarter1,sweing,Thursday,4,0.7,26.82,1117.0,7080,50,0.0,0,0,59.0,0.750050847
1081,3/5/2015,Quarter1,sweing,Thursday,5,0.7,27.48,230.0,6960,40,0.0,0,0,58.0,0.700424138
1082,3/5/2015,Quarter1,sweing,Thursday,10,0.7,21.82,1390.0,6000,30,0.0,0,0,50.0,0.700422
1083,3/5/2015,Quarter1,sweing,Thursday,2,0.6,15.28,529.0,1320,0,0.0,0,1,46.0,0.600099145
1084,3/5/2015,Quarter1,finishing,Thursday,9,0.75,2.9,N/A,960,0,0.0,0,0,8.0,0.453125
1085,3/5/2015,Quarter1,sweing,Thursday,7,0.8,30.1,834.0,1200,0,4.0,40,0,59.0,0.366053523
1086,3/5/2015,Quarter1,sweing,Thursday,6,0.35,22.53,1450.0,2640,0,0.0,0,1,39.0,0.26369382
1087,3/7/2015,Quarter1,finishing,Saturday,12,0.8,4.6,N/A,1080,0,0.0,0,0,9.0,0.868888889
1088,3/7/2015,Quarter1,sweing,Saturday,12,0.8,15.26,986.0,4080,75,0.0,0,0,34.0,0.850520588
1089,3/7/2015,Quarter1,sweing,Saturday,1,0.7,26.82,1267.0,8160,70,0.0,0,0,58.0,0.850045
1090,3/7/2015,Quarter1,finishing,Saturday,7,0.8,4.6,N/A,6000,0,0.0,0,0,25.0,0.825444444
1091,3/7/2015,Quarter1,finishing,Saturday,5,0.35,3.94,N/A,2400,0,0.0,0,0,10.0,0.80575
1092,3/7/2015,Quarter1,sweing,Saturday,4,0.7,26.82,1195.0,6960,60,0.0,0,0,58.0,0.800746552
1093,3/7/2015,Quarter1,sweing,Saturday,3,0.8,29.4,983.0,6840,63,0.0,0,1,57.0,0.800578947
1094,3/7/2015,Quarter1,sweing,Saturday,11,0.8,11.41,471.0,3420,50,0.0,0,0,58.0,0.800034503
1095,3/7/2015,Quarter1,finishing,Saturday,6,0.5,2.9,N/A,960,0,0.0,0,0,8.0,0.7975
1096,3/7/2015,Quarter1,sweing,Saturday,9,0.75,18.79,1226.0,3480,45,0.0,0,0,51.0,0.749987124
1097,3/7/2015,Quarter1,sweing,Saturday,10,0.7,21.82,1251.0,6000,30,0.0,0,0,50.0,0.700422
1098,3/7/2015,Quarter1,finishing,Saturday,1,0.7,3.94,N/A,960,0,0.0,0,0,8.0,0.664875
1099,3/7/2015,Quarter1,finishing,Saturday,4,0.7,3.94,N/A,960,0,0.0,0,0,8.0,0.664875
1100,3/7/2015,Quarter1,finishing,Saturday,11,0.8,2.9,N/A,960,0,0.0,0,0,8.0,0.657083333
1101,3/7/2015,Quarter1,sweing,Saturday,2,0.65,16.1,626.0,4200,0,0.0,0,1,45.0,0.65024031
1102,3/7/2015,Quarter1,finishing,Saturday,8,0.8,4.6,N/A,3600,0,0.0,0,0,15.0,0.590740741
1103,3/7/2015,Quarter1,finishing,Saturday,2,0.65,3.9,N/A,1920,0,0.0,0,0,8.0,0.528125
1104,3/7/2015,Quarter1,sweing,Saturday,6,0.5,23.41,1379.0,2280,0,0.0,0,1,39.0,0.500528095
1105,3/7/2015,Quarter1,sweing,Saturday,5,0.7,27.48,541.0,6960,24,0.0,0,1,58.0,0.408960345
1106,3/8/2015,Quarter2,finishing,Sunday,3,0.8,4.6,N/A,1440,0,0.0,0,0,12.0,0.951944444
1107,3/8/2015,Quarter2,finishing,Sunday,12,0.8,4.6,N/A,1080,0,0.0,0,0,9.0,0.945555556
1108,3/8/2015,Quarter2,finishing,Sunday,9,0.75,2.9,N/A,1080,0,0.0,0,0,9.0,0.929074074
1109,3/8/2015,Quarter2,finishing,Sunday,1,0.75,3.94,N/A,960,0,0.0,0,0,8.0,0.890604167
1110,3/8/2015,Quarter2,finishing,Sunday,4,0.75,3.94,N/A,960,0,0.0,0,0,8.0,0.890604167
1111,3/8/2015,Quarter2,finishing,Sunday,2,0.7,3.9,N/A,1200,0,0.0,0,0,10.0,0.884
1112,3/8/2015,Quarter2,finishing,Sunday,5,0.5,3.94,N/A,960,0,0.0,0,0,8.0,0.857916667
1113,3/8/2015,Quarter2,sweing,Sunday,4,0.75,26.82,1082.0,6840,65,0.0,0,0,57.0,0.850084211
1114,3/8/2015,Quarter2,sweing,Sunday,1,0.75,26.82,1254.0,6960,65,0.0,0,0,58.0,0.85007069
1115,3/8/2015,Quarter2,sweing,Sunday,3,0.8,30.1,1278.0,3360,50,0.0,0,1,57.0,0.800511068
1116,3/8/2015,Quarter2,sweing,Sunday,12,0.8,15.26,1064.0,4080,63,0.0,0,0,34.0,0.800401961
1117,3/8/2015,Quarter2,sweing,Sunday,11,0.8,11.41,313.0,3420,50,0.0,0,0,58.0,0.800034503
1118,3/8/2015,Quarter2,finishing,Sunday,11,0.8,2.9,N/A,960,0,0.0,0,0,8.0,0.755208333
1119,3/8/2015,Quarter2,sweing,Sunday,9,0.75,18.79,1239.0,5640,45,0.0,0,0,52.0,0.750371895
1120,3/8/2015,Quarter2,sweing,Sunday,10,0.7,21.82,1335.0,6000,30,0.0,0,0,50.0,0.700422
1121,3/8/2015,Quarter2,sweing,Sunday,2,0.7,16.1,928.0,4800,30,0.0,0,1,45.0,0.700106061
1122,3/8/2015,Quarter2,sweing,Sunday,6,0.6,23.41,1266.0,2520,23,0.0,0,1,38.0,0.601037091
1123,3/8/2015,Quarter2,sweing,Sunday,8,0.6,30.48,869.0,6720,0,0.0,0,1,56.0,0.600528571
1124,3/8/2015,Quarter2,sweing,Sunday,5,0.5,26.82,711.0,7080,23,0.0,0,1,59.0,0.500033898
1125,3/8/2015,Quarter2,finishing,Sunday,8,0.6,3.9,N/A,960,0,0.0,0,0,8.0,0.4509375
1126,3/8/2015,Quarter2,finishing,Sunday,10,0.7,2.9,N/A,960,0,0.0,0,0,8.0,0.441041667
